text,rating,date,location
"<span class="" raw__09f24__T4Ezm"" lang=""en"">All hail the nom ninja's!<br><br>This place has slapped me silly and called me Susan! Again!<br><br>The wait was over before it began, the service was a blast of lightning bolt fast, the food was piping hot, super fresh and sensayshalicious! (Sen-say-sha-licious)<br><br>For bang on a tenner this place blows me away every time. <br><br>I had #175 the BBQ Pork. Great choice for you spice wimps! Mild as an autumn afternoon.<br><br>Final thought: how do they know who we are and what we ordered? Bazillion and one peeps coming, going, toing and froing and they still know my name from what I scribbled on the outside waiting list. How do they know???</span>",5 star rating,"Jun 3, 2014","Katong, Singapore, Singapore"
,,,"Katong, Singapore, Singapore"
,,,"Katong, Singapore, Singapore"
,,,
,,,"Katong, Singapore, Singapore"
,,,"Katong, Singapore, Singapore"
,,,
,5 star rating,"Jun 3, 2014",
,5 star rating,,
,,"Jun 3, 2014",
,,,
,,,
,5 star rating,"May 5, 2014",
,5 star rating,"May 5, 2014",
,5 star rating,"May 5, 2014",
,5 star rating,,
,,"May 5, 2014",
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Like a vicious onslaught of Ashton Kutcher memes I am still reeling from the after effects of the Kao Pad Kra Pao from Home Thai.<br><br>This place is nucking futs! Here's the skinny:<br>- You sign their register (in pencil mind you) <br>- You add the number of peeps that will be joining you to eat <br>- You fall to your knees and send up a giant prayer to every deity you can think of that it'll be a short wait<br>- You wait for the ultra-mega-hyper waitress to call your name<br><br>Some background: 2 chums and I tried to eat here last Friday and upon spying the line around the corner and halfway down the next street, the three of us chorused a rather loud WTF, before disappearing up the hill to somewhere less great. BOOOO! <br><br>Today, however, was a different day. I was the golden child, and the almighty one's saw fit to bestow upon me a glorious midday gluttony... For, no sooner had the pencil left the paper, the graphite shavings still trickling like amber autumn leaves to the asphalt, the u-m-h waitress arrived and began bellowing my name Alan Partridge style down the street. Yo, I'm here honey, chill, Winston!<br><br>So, in we sauntered, and we were promptly plied with water from a hipster, so hip, he was square. We ordered in rapid fire and within minutes were being served hot, fresh dishes with appetising appeal. I had the Kao Pad Kra Pao with Pork and the taste was like a sexy San Chow Boy performing a lap-dance on Kung Pao --- and yup kapow tastebuds!<br><br>The 2 waiters must have had hoverboards they were at our table so often, as my water mug never fell below halfway before it was promptly refilled. Now, some people might not like ever present waiters, but this porky pig was insipidly spicy (which I love!) and requires plenty of the aqua.<br><br>Our waiter, who we dubbed The Waterboy after his 5th refill of the aych-two-oh! (p.s. there's only one h in aych! don't even get me started!) was courteous, fast, and ensured we had menus promptly and that we were treated like the kings of lunchtime.<br><br>At bang on a tenner this was a complete meal that had my tastebuds singing and soaring and the generous portion distended the dunlop!<br><br>Would absolutely come here again. Tomorrow... But please... no line!</span>",,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Like a vicious onslaught of Ashton Kutcher memes I am still reeling from the after effects of the Kao Pad Kra Pao from Home Thai.<br><br>This place is nucking futs! Here's the skinny:<br>- You sign their register (in pencil mind you) <br>- You add the number of peeps that will be joining you to eat <br>- You fall to your knees and send up a giant prayer to every deity you can think of that it'll be a short wait<br>- You wait for the ultra-mega-hyper waitress to call your name<br><br>Some background: 2 chums and I tried to eat here last Friday and upon spying the line around the corner and halfway down the next street, the three of us chorused a rather loud WTF, before disappearing up the hill to somewhere less great. BOOOO! <br><br>Today, however, was a different day. I was the golden child, and the almighty one's saw fit to bestow upon me a glorious midday gluttony... For, no sooner had the pencil left the paper, the graphite shavings still trickling like amber autumn leaves to the asphalt, the u-m-h waitress arrived and began bellowing my name Alan Partridge style down the street. Yo, I'm here honey, chill, Winston!<br><br>So, in we sauntered, and we were promptly plied with water from a hipster, so hip, he was square. We ordered in rapid fire and within minutes were being served hot, fresh dishes with appetising appeal. I had the Kao Pad Kra Pao with Pork and the taste was like a sexy San Chow Boy performing a lap-dance on Kung Pao --- and yup kapow tastebuds!<br><br>The 2 waiters must have had hoverboards they were at our table so often, as my water mug never fell below halfway before it was promptly refilled. Now, some people might not like ever present waiters, but this porky pig was insipidly spicy (which I love!) and requires plenty of the aqua.<br><br>Our waiter, who we dubbed The Waterboy after his 5th refill of the aych-two-oh! (p.s. there's only one h in aych! don't even get me started!) was courteous, fast, and ensured we had menus promptly and that we were treated like the kings of lunchtime.<br><br>At bang on a tenner this was a complete meal that had my tastebuds singing and soaring and the generous portion distended the dunlop!<br><br>Would absolutely come here again. Tomorrow... But please... no line!</span>",,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">I have not been to Thailand, and other than eating a fair bit of Thai food here and back in the US, I have no knowledge of technique or authenticity. However, I have eaten plenty of bad Thai food, but never at Home Thai. <br><br>I have been several times for lunch now, and am always impressed with how quickly they work through the line out the door.  It doesn't matter what you order it comes fresh and fast.  My noodles are never too greasy, and their milder dishes are just as flavorful as the spicier options.  I personally love the pad kee mao, but be warned, it packs a lot of kick. <br><br>I'm short everything I have eaten here has been delicious, you should bring cash for bills under $30, no split checks, and watch out for the heat on spicy dishes.</span>",4 star rating,"Dec 31, 2015","Sydney, Australia"
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,,,"Sydney, Australia"
,,,"Sydney, Australia"
,,,
,4 star rating,"Dec 31, 2015",
,4 star rating,,
,,"Dec 31, 2015",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">I had pretty high expectations for Home Thai, but at the end of the day the entire experience fell a little short.<br><br>This place is full of energy, so if you're looking for a loud-ish joint where you can hear the conversations of people next to you, it's for you. It wasn't exactly what I had in mind.<br><br>Everyone I spoke with here was very helpful. And yet, I never fully feel like they understood exactly what I was looking for. I tried not to ask for too many recommendations or extra rice, but it was tough to explain even these things to most of the people working there.<br><br>It's all about the food at the end of the day, and the food here wasn't good or bad--it was 100% average. The pad thai could have been at a solid but unexceptional place in suburban NJ. The curries were flavorful but a little one-note. I was surprised at how deeply fried some of their food was and found it to kill a lot of the flavor.<br><br>If this was any other random restaurant, I'd have been ok about it. But a few people talked up Home, and in a city with tons of Thai food I wish I picked a place where I could either enjoy the food more, or enjoy food that had more complexity or subtlety to it.</span>",3 star rating,"Oct 29, 2017","New York, NY"
,,,"New York, NY"
,,,"New York, NY"
,,,
,,,"New York, NY"
,,,"New York, NY"
,,,
,3 star rating,"Oct 29, 2017",
,3 star rating,,
,,"Oct 29, 2017",
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Some of my wife's friends introduced me to this amazing place for Thai food.  In terms of value for money it cannot be beat.  I would gladly pay more money for a meal from here, but I am extremely glad that it is so affordable.<br><br>The flavours of every dish I had really pop and I really cannot say I was ever disappointed with a menu selection.  Even though I love Thai curries, I never had one from here as I have always tried other dishes and been amazed.<br><br>If it is your first time, and you are a pork belly fan (lets be honest who isn't.... I mean I'm Jewish and I even love the pork belly).  This place makes the crispiest one I know of.  Sure it may be fatty, but its so damn good.  If you don't like it just take home as leftovers, send me an email and I will pick it up from your apartment.<br><br>But other than that I'd say get a salad (banana flower, papaya, or another as you cannot go wrong), the pork belly, and a few other dishes with some sticky rice and enjoy.   To finish up get the first item on the dessert menu.  It is some freshly fried dough and a coconut pandan sauce for dipping.  Great finish to a great meal.<br><br>By the way, I'd suggest going in a big group as it is the best way to try lots.</span>",5 star rating,"Jan 15, 2012","Deerfield, IL"
,,,"Deerfield, IL"
,,,"Deerfield, IL"
,,,
,,,"Deerfield, IL"
,,,"Deerfield, IL"
,,,
,5 star rating,"Jan 15, 2012",
,5 star rating,,
,,"Jan 15, 2012",
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,3.5 star rating,,
,3.5 star rating,,
,,,
,3.5 star rating,,
,,,
,,,
,4 star rating,,
,4 star rating,,
,,,
,4 star rating,,
,,,
,,,
,4.5 star rating,,
,4.5 star rating,,
,,,
,4.5 star rating,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
text,rating,date,location
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",5 star rating,"Apr 21, 2014","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",5 star rating,"Apr 21, 2014","I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,
,,,
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,,"I've tried a range of dishes and really love the Massaman Curry, red curry, all the "
,,,
,,," flavours
Even on a Wednesday evening, there was a queue outside the restaurant."
,,,
,,,Pork belly is really excellent as well as the 
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
"<span class="" raw__09f24__T4Ezm"">299 Sussex St</span>",,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Home Thai is one of my all-time favourites but never thought of reviewing them. I went for lunch and they do have a different menu for dinner.<br><br>SOFT SHELL CRAB W/ MANGO SALAD (Pu Nim Yum Ma Mhung)<br>The crab is perfectly fried acting as the sweet and delicious protein in its own right. Its combination with the Mango salad just works for me. The balance of sweetness and acidity is just right. Textures did complement each other where the fresh veggies have a mix of soft and crunchy freshness with the fried soft shell crab giving the salad that crouton quality and warmth.<br><br>STIR FRIED CRISPY PORK BELLY W/ PIK KHING SAUCE ON RICE (Kao Rad Pik Khing Moo Grob)<br>One of my all-time favourites, there's just something about tender pork and crispy crackling that is  just so yummy but this dish is much more than that, I would describe it as sensory overload. The oil based sauce that comes with it is full of flavour (good mix for the white rice) and has that heat from the chilli giving that kick. The green beans are not just here as passengers - they are cooked al dente they are just the icing on the cake. <br><br>Good things have to be consumed in moderation, large servings would probably become sickening for some, a lunch portion that includes rice is just right to share for two.<br><br>SPICY SOFT BONE PORK SOUP (Tom Saab)<br>Amateurs of beef would love this,  it is pure beef soup but seasoned with Thai spices predominantly coriander. Although it looked like a generic Asian noodle soup, It does have its own unique personality and distinctively different from Chinese and Viet flavours that may be weird at first. Yum noodles and ultra tender chunky beef make this dish another alternative to pho this winter.<br><br>Conclusion<br>Before my first time at Home, I thought that Thai food only consisted of Pad Thai, green curry and Tom Yum flavours. I have no idea whether their dishes are authentic or not, all I can say is that they are all delicious and reasonably priced.<br><br>The salad is an amazing starter, crispy pork belly is a must-have and the best thing is that both are available on lunch and dinner menus.<br><br>@thesydneynoob</span>",5 star rating,"Apr 21, 2014",Location
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Home Thai is one of my all-time favourites but never thought of reviewing them. I went for lunch and they do have a different menu for dinner.<br><br>SOFT SHELL CRAB W/ MANGO SALAD (Pu Nim Yum Ma Mhung)<br>The crab is perfectly fried acting as the sweet and delicious protein in its own right. Its combination with the Mango salad just works for me. The balance of sweetness and acidity is just right. Textures did complement each other where the fresh veggies have a mix of soft and crunchy freshness with the fried soft shell crab giving the salad that crouton quality and warmth.<br><br>STIR FRIED CRISPY PORK BELLY W/ PIK KHING SAUCE ON RICE (Kao Rad Pik Khing Moo Grob)<br>One of my all-time favourites, there's just something about tender pork and crispy crackling that is  just so yummy but this dish is much more than that, I would describe it as sensory overload. The oil based sauce that comes with it is full of flavour (good mix for the white rice) and has that heat from the chilli giving that kick. The green beans are not just here as passengers - they are cooked al dente they are just the icing on the cake. <br><br>Good things have to be consumed in moderation, large servings would probably become sickening for some, a lunch portion that includes rice is just right to share for two.<br><br>SPICY SOFT BONE PORK SOUP (Tom Saab)<br>Amateurs of beef would love this,  it is pure beef soup but seasoned with Thai spices predominantly coriander. Although it looked like a generic Asian noodle soup, It does have its own unique personality and distinctively different from Chinese and Viet flavours that may be weird at first. Yum noodles and ultra tender chunky beef make this dish another alternative to pho this winter.<br><br>Conclusion<br>Before my first time at Home, I thought that Thai food only consisted of Pad Thai, green curry and Tom Yum flavours. I have no idea whether their dishes are authentic or not, all I can say is that they are all delicious and reasonably priced.<br><br>The salad is an amazing starter, crispy pork belly is a must-have and the best thing is that both are available on lunch and dinner menus.<br><br>@thesydneynoob</span>",5 star rating,"Apr 21, 2014",Location
,,,
"<span class="" raw__09f24__T4Ezm"" lang=""en"">Home Thai is one of my all-time favourites but never thought of reviewing them. I went for lunch and they do have a different menu for dinner.<br><br>SOFT SHELL CRAB W/ MANGO SALAD (Pu Nim Yum Ma Mhung)<br>The crab is perfectly fried acting as the sweet and delicious protein in its own right. Its combination with the Mango salad just works for me. The balance of sweetness and acidity is just right. Textures did complement each other where the fresh veggies have a mix of soft and crunchy freshness with the fried soft shell crab giving the salad that crouton quality and warmth.<br><br>STIR FRIED CRISPY PORK BELLY W/ PIK KHING SAUCE ON RICE (Kao Rad Pik Khing Moo Grob)<br>One of my all-time favourites, there's just something about tender pork and crispy crackling that is  just so yummy but this dish is much more than that, I would describe it as sensory overload. The oil based sauce that comes with it is full of flavour (good mix for the white rice) and has that heat from the chilli giving that kick. The green beans are not just here as passengers - they are cooked al dente they are just the icing on the cake. <br><br>Good things have to be consumed in moderation, large servings would probably become sickening for some, a lunch portion that includes rice is just right to share for two.<br><br>SPICY SOFT BONE PORK SOUP (Tom Saab)<br>Amateurs of beef would love this,  it is pure beef soup but seasoned with Thai spices predominantly coriander. Although it looked like a generic Asian noodle soup, It does have its own unique personality and distinctively different from Chinese and Viet flavours that may be weird at first. Yum noodles and ultra tender chunky beef make this dish another alternative to pho this winter.<br><br>Conclusion<br>Before my first time at Home, I thought that Thai food only consisted of Pad Thai, green curry and Tom Yum flavours. I have no idea whether their dishes are authentic or not, all I can say is that they are all delicious and reasonably priced.<br><br>The salad is an amazing starter, crispy pork belly is a must-have and the best thing is that both are available on lunch and dinner menus.<br><br>@thesydneynoob</span>",5 star rating,"Apr 21, 2014",Location
